,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01
7,0.39327574632471723,0.726240610122137,0.9406615676101026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.15686274509803919,0.4806867951848385,0.5199367901670456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7671735538199281,0.7645640463114562,0.7647049717766942,0.7584746212434456,0.7572174892591073,0.7578354900348774,0.7514778065828047,0.7553797298691178,0.7640709580466473,0.7656790335707384,0.7681240087457374,0.7709014383041984,0.7553889437359699,0.7556180643133638,0.7558300847681239,0.7552002157571516,0.7530946999597989,0.753801581009353,0.7531902541409752,0.7537015964237817,0.7524358655338096,0.7524127177204012,0.7507720792449307,0.7508066722649432,0.7502765707023035,0.7500565253439487,0.7499640939320386,0.7484217498675647,0.7486181435446871,0.7487009761559514,0.7487022386556437,0.7484520369843584,0.7486206493921691
20,0.294051970898307,0.5421558338344257,0.6447809167876891,0.9881228290821404,1.0,0.8661755575865903,0.979286741350455,0.9484359710323128,0.9402573337658322,0.9415763076063146,0.9406657241258771,0.9420248744536985,0.9372971098786016,0.9367044169902972,0.9368630588148821,0.93621347147183,0.9369654819329537,0.9320051115455203,0.9266571888353017,0.9332540732468942,0.9325399612299279,0.9341355660939294,0.8644688998164356,0.8590355669887451,0.5724476888689487,0.593412687297734,0.591983404223152,0.5903417352871551,0.5653345023322168,0.5630514230897508,0.5586026850292389,0.5559785021669524,0.5574159506847092,0.5565434996710933,0.5561405498542223,0.5571747338327946,0.5581589790949789,0.5584938878486699,0.5583825241775908,0.5597688995434218,0.5573727795731815,0.5549042727355937,0.5554868002133657,0.5555050195299891,0.5546910178237721,0.5535218688931653,0.5493540601454553,0.5496133614279205,0.5492299099701529,0.548833793313521,0.5483689259486424,0.5481801317963246,0.5433459833327612,0.543526716077168,0.5428120293610601,0.5427236456204408,0.5426483526095618,0.5414242839754501,0.5412869716669603,0.5413843700209467,0.5413514074338939,0.5411951400637721,0.5413471722480359
8,0.019607843137254898,0.22462385077610988,0.2672252316346002,0.6120480493480864,0.634294734543933,0.4633915195514222,0.528800540986541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9713018157408801,0.9659027121346586,0.962334289478356,0.9581945204047132,0.9547212240087811,0.9540443963247994,0.953891451959235,0.9521773146212988,0.9493500575003517,0.9486329306301884,0.9472354055698626,0.9423690583088088,0.9436811869092546,0.9078166430864163,0.9084363090494117,0.9064737296616895,0.9029506598308131,0.8940227790233546,0.8941897926692158,0.8945285256514898,0.8944645987294667,0.8930345193230148,0.8926769905927657,0.8900756747371166,0.8904876907768371,0.8897153692637122,0.8889495202659485,0.8887621885355533,0.8868345501929735,0.8865421186857332,0.8866826392739448,0.8866257200541883,0.8851783412946329,0.8852891733669747
23,0.294051970898307,0.5586091377687639,0.5301329514461525,0.9535782033334576,0.9705907673011829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0.392156862745098,0.47092202201815603,0.48704076046237194,0.6837135019249185,0.9020157592663904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,0.2095466142586067,0.12933836698372725,0.2933720494043813,0.3056708091636042,0.3112630812293785,0.31483654391966864,0.5865707859699171,0.78022037672248,0.7980673441199652,0.790286815677559,0.7874932590704161,0.794741032784208,0.8110914310345887,0.8193112314755986,0.8050148081562218,0.811853867724731,0.8119365279236327,0.8108862324620336,0.8086759473870042,0.832237371085375,0.8381551522768389,0.8282992973226863,0.7597751301062454,0.7467933785447276,0.7422214613916196,0.7433119530436252,0.74030860161972,0.7386517982596472,0.7361261707434202,0.7322530453395273,0.7310387164005683,0.726463382985364,0.7246824205966551,0.720699320965607,0.7204648823568447,0.7197171363022751,0.7181634469745787,0.7162704575243644,0.7162266514438783,0.7151220968979257,0.7078963065034891,0.7069432191593941,0.7068292571024217,0.7061996887676464,0.7056831383988421,0.7049978697618763,0.7039807877267342,0.703567027677198,0.7027332429550553,0.7019184699567028,0.7010681978993948,0.7008809688492996,0.7007971998818996,0.7003883205969731,0.7004945078503643,0.7005085570871131,0.7005425382944416,0.7001676968169831,0.7000455829763081,0.7002431898551251,0.6998732232554398,0.6996814237728587,0.6997259751849619
28,0.294051970898307,0.3617607986673492,0.6303551379296003,0.7285316514037019,0.790795729425488,0.8227052666084413,0.8753053832942158,0.8763899235052355,0.8665557023019714,0.866744831100312,0.8661225855089422,0.9198004783688061,0.9184920019082831,0.9193211054995142,0.9204885437496151,0.9214044493070607,0.9242869649577377,0.9291347827187457,0.9287125833335088,0.9293421637745417,0.9294432698302795,0.9301357546580272,0.9073846985159071,0.9044567362721714,0.9014497723834086,0.9034218377987817,0.901852443422618,0.8984074337266311,0.8806301171092599,0.8738883491610097,0.8726204129105678,0.8698319190334728,0.8684460864996081,0.8674421417679149,0.8666331379456523,0.8668366586952657,0.8666324000610445,0.8637868016733726,0.8640999739188387,0.8521057431325901,0.8473251135197791,0.8400451352210806,0.8381854612166264,0.8347221337105836,0.8341435935005208,0.8328114184130325,0.8302937669802091,0.8308030519775513,0.8302576064798429,0.8298839891065598,0.8286437238501027,0.8283484889611112,0.8281195855996765,0.8273044385298802,0.8265544582364952,0.8264909678318876,0.8263960398485675,0.825246835339042,0.825123492926981,0.8251166924813554,0.8248064072881237,0.8244650993966346,0.8245887430427167
29,0.28184645929654545,0.6407643864997835,0.7093235536104123,0.7294680515317815,0.8286233696820584,0.7161115320927789,0.8241239209160081,0.8354886447362556,0.8408976909983543,0.8379056362553984,0.8350273196058354,0.8349813353830776,0.8326335549998136,0.8317454614861067,0.8308058097763714,0.8309430972974506,0.7967757291829102,0.8282663764795383,0.82217041454595,0.8030653356508118,0.818655452387757,0.8082381748376585,0.8479144957006939,0.8447494492146279,0.8343108892831075,0.8408122932241922,0.829424007266169,0.8291066310102941,0.7979125343228128,0.7333743627458988,0.7314435527308784,0.7251217634819666,0.7209889378041368,0.7179107339399357,0.7193779780379382,0.7180546882312463,0.7185761449805006,0.7166445738441678,0.7165246870035946,0.7159011098552844,0.7127969335025175,0.7138457407867317,0.716014473678155,0.7150063762926439,0.7131651302004487,0.7042754421643146,0.7018254499047029,0.7022294649466211,0.7021258285353167,0.7019333395782736,0.7013500122937955,0.7013551344369537,0.7009238861023235,0.7019367171853547,0.7013523641411276,0.7001596753918208,0.7005697647091671,0.7000960592135804,0.7001975899869762,0.7002550944899749,0.7002019539603318,0.7002281898767327,0.7004478316467142
31,0.30522639924076744,0.45749529563263125,0.6344271264741287,0.5911760467516575,0.5905712667871978,0.6953577566472036,0.6257932512836004,0.510505535671381,0.5250097243316181,0.5230630162461033,0.5270716516170081,0.5241888738816368,0.5217440471315686,0.5310408602164548,0.5215467036541794,0.5154569526892562,0.5170590371036169,0.49291050232753286,0.4814503561528646,0.47645052918830016,0.47261076997624407,0.47264139992835474,0.46933961495751786,0.4720919710413734,0.47304466755562596,0.47359911111149916,0.47315585577185004,0.46718401031804935,0.4635619523747714,0.46105515510339756,0.4620697874168258,0.4616831917454375,0.4624303717389969,0.46859033445866605,0.47017782689061427,0.47227445992922723,0.46966934491257906,0.4724072797497979,0.47203695285761954,0.4726134573580282,0.4688627194565658,0.47096652382244053,0.47137004464465804,0.47319489352003297,0.4723224345410093,0.4697255883252942,0.4535776440196714,0.45351837277970986,0.453969702319361,0.45338994735676486,0.4527964394313062,0.45272945252399394,0.45234080678632943,0.45243774019498706,0.4523553155821707,0.4523233415813672,0.4523535231330351,0.45211754670871546,0.4518136790524606,0.45205574864263565,0.4520359234772414,0.45142813379040925,0.45161674884151837
32,0.2004530921114641,0.6456417458227974,0.44499729573531105,0.4068702683449557,0.38940797797037896,0.4221011076449271,0.4259736262532982,0.3184135932574029,0.3332231086880819,0.3130227981131951,0.3038222417256051,0.3112322480622277,0.3052954807413082,0.2997095877879028,0.30191206516896657,0.2926897362449549,0.28685086457731934,0.2808241500334385,0.2767819842827016,0.27584202502032756,0.275295518195161,0.2788895704051934,0.27031811353890844,0.2701916028648305,0.25785467796690237,0.2600264616334611,0.2597130055015397,0.2587435168753117,0.2380245617769044,0.23658471467651815,0.23615457797810827,0.23599185976389386,0.2352106546300758,0.23609444769041962,0.23656449281642894,0.2369754846116864,0.23696986755369165,0.23730609254165744,0.23731476203637908,0.23734195547125808,0.23627900559695125,0.23718245028615825,0.23728835033929763,0.30152798082240195,0.32969949951692656,0.32766739769472797,0.32506398496514705,0.324674121560525,0.32492607756042186,0.32464933815536573,0.3237951488056154,0.3233830960103428,0.322029448674295,0.32268408303681956,0.32303936472462624,0.32225993026416266,0.3223321547285822,0.3228681915162619,0.32249030109143234,0.32254357023112457,0.32250279015100586,0.32218232007690045,0.3218963091425994
34,0.25508506533962566,0.2846655746229295,0.35059643857893746,0.34418744485911934,0.38912543424078216,0.39197792365958445,0.4692817745118562,0.44563553712087156,0.4498306960045788,0.4572077374877131,0.456970052304551,0.4592990331871154,0.45546037990381993,0.45465496795746185,0.4532344271727667,0.45763273144217603,0.4460279236237851,0.44054068270675084,0.42488687818827114,0.41651391128428544,0.3991774793660287,0.39916936140526865,0.3921066782087042,0.3889310146578393,0.38492998641643145,0.38669519785352585,0.38469463073435906,0.38584761048718913,0.38317941321768795,0.37692824124618274,0.37679504984320406,0.37561280270601327,0.37078208611258345,0.37044291880315544,0.3713325423435063,0.3726269919239969,0.3726528585052624,0.3724457647726956,0.37146956800565695,0.37229259394840336,0.3705826534813153,0.3717939902278671,0.3716593587154669,0.3716591902585435,0.3687438251352906,0.3675220974630197,0.3616329986559574,0.36170771851417133,0.3619397586666024,0.3614531656592616,0.36100112918402333,0.3609313209383249,0.36059760911887223,0.36074131290676537,0.360723444045117,0.3592023117492286,0.358539402987421,0.35753142486943523,0.3574428920182015,0.3575169188300496,0.3574814196627482,0.35654009234599315,0.3571346250611401
35,0.0,0.4304959352838742,0.7909371064612777,0.8575849738081474,0.8462602270702864,0.76665854049092,0.9149849897361475,0.9109171814154624,0.8893179343464643,0.9466643579227644,0.9719531621831105,0.9565056039779212,0.9363651354667024,0.9520929211267953,0.9686828470671958,0.9666767925083899,0.9593748344486367,0.954793794993594,0.929585076769162,0.9447877010292228,0.9593438246454041,0.9470116930886395,0.9061982636141137,0.9075372584309461,0.9150680802302231,0.9091336085595056,0.9043940554090725,0.8995924690845768,0.9026720782059644,0.8869851268532939,0.8853020215621595,0.8761724400232752,0.8770908204243182,0.8695722992204166,0.8754771810619205,0.8850351173466526,0.9002256698842008,0.8934585546908425,0.8948258922749902,0.8922847814096849,0.8961116988910737,0.895467936898921,0.8942345668549965,0.8908698298971856,0.8897800051410597,0.889398685383751,0.8887609899416467,0.8941347528754416,0.8953036797850961,0.8965628127728672,0.8964177968159895,0.890154981607796,0.8890525856558805,0.89225789073459,0.8933145649153591,0.8935513050114212,0.8939100819143642,0.9024938224003809,0.9016948712419081,0.8981092516749887,0.8975158533667725,0.8961621238489159,0.8963416094072529
36,0.9943622898863396,0.7942346912552674,0.927342905781838,1.0,1.0,0.9753020064197017,0.8561034223202011,0.7832265859347579,0.854173007203764,0.8635137159292001,0.8610460743534419,0.8536543498626753,0.8288226942013863,0.8123220793564365,0.83749363103736,0.7745836758602883,0.7414633935578802,0.762450143116612,0.7647216511905738,0.7642359069571419,0.7376571549975602,0.7355866988443934,0.7249014526379514,0.7221991102073,0.7124174618414432,0.713779202893293,0.7140587329308309,0.757451064000525,0.7576652846997731,0.7570895719769323,0.7549904195342594,0.757735512122006,0.7672330699558227,0.7655360041651685,0.7617446207576645,0.7616181878137366,0.7598011880004553,0.7547524559453106,0.7545267917407749,0.7484776966139668,0.7465135100721064,0.748622153196625,0.7480712255121139,0.7471316937271706,0.7464303829975714,0.7455436953171529,0.7431272557718442,0.7432616581526036,0.7433773498469899,0.7429074274076065,0.7424106179281486,0.7458649568957758,0.745898707302657,0.7460658746571932,0.7461400686807895,0.7461920088022386,0.7484012737377045,0.7481610093141775,0.7477117723131574,0.7477470090052053,0.74770779105158,0.7475943918155596,0.7478118911433632
37,0.9943622898863396,0.5479943634658233,0.56645354047889,0.6119857204378282,0.6419188825854023,0.803215790060764,0.7497204995790391,0.957873561221328,0.9525345813326678,0.9567358039415771,0.9565967644545239,0.959501649654662,0.9276200983304982,0.9268242209656016,0.9171208914517713,0.9091813016282025,0.9145079976594741,0.912722313751021,0.8729172177246496,0.8675286146524727,0.8676002078526985,0.8655806626333863,0.8552175370352437,0.8371742771131818,0.8320725117711827,0.8337012629223586,0.8257895243600036,0.8286809888723815,0.8266027103142556,0.8203300760845225,0.8022886694415488,0.8013589102568973,0.7968498266188874,0.7954246603054194,0.7905602105801045,0.793839339584557,0.7900119519103748,0.7873809994527788,0.7851334464968525,0.7835819431163076,0.781979950992238,0.7796277065186943,0.7797418725027784,0.7794928943809093,0.7788391731884848,0.7768571473749187,0.7762437666286033,0.7761116185170575,0.7758096275101635,0.775597134364626,0.7749515705751643,0.774871519678279,0.7745745214557481,0.774772427584896,0.77466515575757,0.7746184685441185,0.7746074059125115,0.7736981817666865,0.7736963792203362,0.7737782894536821,0.7737194570145719,0.7734886657101452,0.7735192357618946
44,,0.6436215463963031,0.7035729696872263,0.7477366458973076,0.6492610394044842,0.5533989091026936,0.4841361706350593,0.48448120449165893,0.49073211752431783,0.49134025263823744,0.4916082691262428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9693501210400881,-0.9738908574881758,-0.9038605824194317,-0.8776787768502019,-0.876469283584625,-0.8702951657098655,-0.8683563881032943,-0.8675777789257921,-0.86556500101018,-0.8614347032995578,-0.8560309554085376,-0.8503896784819651,-0.8417937127306395,-0.8407275023507405,-0.8403112115397926,-0.8340693260116333,-0.833924841477057,-0.8346410802285735,-0.8339964454959071,-0.8278575608905371,-0.8270925073034996,-0.826585624070664,-0.8250884236413386,-0.8236383885710383,-0.8181782042598004,-0.8183385238042825,-0.8176591740145868,-0.8179860650763597,-0.8179923903833831,-0.8181902460396605,-0.8178421937113831,-0.8177176851658485,-0.8176577505652535,-0.8172010604758192,-0.8167922933146912,-0.817387602057047,-0.8175470652452566,-0.8179535574121197,-0.8176817441479236,-0.8176361349721809,-0.8176558522014937,-0.8178141798381109,-0.8177183304062119,-0.8177410108607873,-0.8178143089149961
39,,0.45822453093501864,0.5839485503330277,0.635134801378654,0.8778277244876144,0.8904156816808018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,,0.6027793254065964,0.5858127380758021,0.5297361713517128,0.7691305752196905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523941897728017,0.9451819885506353,0.9469387327923331,0.9489486257291869,0.9452040017001675,0.9441383916822282,0.9470373083037755,0.9441290908631366,0.943915782498108,0.9438095832223142,0.9432527560833316,0.9391834263903067,0.9360232885651492,0.9354429884968457,0.9350595202939355,0.9335013167005874,0.9310586683035187,0.919088004460515,0.9187446645993541,0.9176563493905847,0.916500591555077,0.9150494587053706,0.914920795433046,0.9109472430109967,0.9115155339386278,0.9117972747325045,0.9117332024376348,0.9122186301565909,0.9121800830463247,0.9094412281371456,0.909160189282525,0.9091174909998887,0.9082855669420142,0.9085448478603102
