,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01
7,0.4241508947294419,0.22860780524072905,0.3140537895066149,0.3245230915631972,0.4082217129593872,0.3257195724826721,0.3278604139679939,0.29788010746695065,0.2963650077234012,0.2985982952635653,0.2942540927089069,0.2931705256079433,0.2875833824706807,0.29134317820720085,0.29705087822407783,0.2973627445729003,0.2973306175199515,0.29886086046981086,0.29710903216555157,0.2956170104989474,0.29596792679248396,0.3015385457350185,0.29947744869476073,0.2958946254674397,0.3003116865918206,0.30509091090865714,0.3034785940642965,0.3028062373721742,0.30097264634769355,0.29532204997615946,0.2952164709334299,0.29552900476691,0.2933691526821013,0.2906657806168812,0.29066085971641187,0.292003816221964,0.29179294554568685,0.2890503091083542,0.28916881820879137,0.2924396689144125,0.2909927925255366,0.29075885451107397,0.2906730799788186,0.28953761527265576,0.2888640072731825,0.28823103267202105,0.28716746151662614,0.2872329437867342,0.28719274756463814,0.28682057192747457,0.2864821762526825,0.2863987366196927,0.2861740278467448,0.2863856226665419,0.28637871203179477,0.28607742302826816,0.28605675279705484,0.2857797306110835,0.2856552974232875,0.28564072206613744,0.285615743079082,0.28582068422839696,0.28589956693907115
21,0.0,0.04472484373997983,0.05397386576198983,0.12912796334635818,0.1339734616091973,0.09672379175179054,0.11097812224967203,0.17682051953652234,0.1781405716515583,0.1824300020028644,0.1824369118936052,0.18237174917711685,0.18173698867895752,0.1814483409966218,0.18182439548257834,0.18074035007542807,0.18014581442471253,0.17940244477260398,0.1794859714513067,0.17959348577566153,0.1800314318067216,0.18741111164592883,0.1873998053377252,0.18519768009841323,0.18298578558094344,0.1830853349903592,0.18293659789726277,0.18274606411777014,0.1818468041242195,0.18134538682029963,0.18109518765468932,0.18185163236618615,0.1818250688928911,0.18131352757287597,0.181225230563794,0.18115285228718975,0.18149763825469814,0.17714808675568314,0.17711969619924475,0.1769668787739684,0.1769553199107255,0.1769059405743896,0.17449654679266138,0.1711536652160324,0.17103035100547767,0.17011519757090887,0.17000805377437336,0.17007096511902275,0.17001914351533667,0.1700288357491685,0.17001343703781305,0.17016711860285774,0.1702223725458052,0.17029774987694377,0.1702212385097024,0.170234002159694,0.16997621498654644,0.16995677704463885,0.16993572457210676,0.16995479638630065,0.16995115531323696,0.16988241163356704,0.1699149448771962
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.29419226431601875,0.26633817955018046,0.3900284358940091,0.4571133018306348,0.4678332849273622,0.4271965711218786,0.43256256249343145,0.46181725599423046,0.4627460388257086,0.46352009137176503,0.46471672692782745,0.4664778834102076,0.46610501507320673,0.4660289512678461,0.46581861793568236,0.46520234167340774,0.46595585779960463,0.4643645996199009,0.463959604034396,0.49551492726536916,0.49507009293754545,0.49502633130527207,0.49065634987090917,0.48433234804708125,0.4767859045403184,0.4776002043485039,0.48280969498652304,0.4810797454147533,0.36140682487227993,0.3805178389308222,0.37975624635674265,0.37996231855600293,0.379404737490739,0.38044570191321003,0.3805822417233422,0.38082306978092983,0.3806319005746247,0.37484505370361276,0.3750505430228518,0.3745302862530774,0.3742571952438785,0.37488332300156385,0.3746118385862665,0.37435044502193787,0.3743592986215723,0.3742259469137542,0.373849610255258,0.3739029134321549,0.37397053324900337,0.3738785155839137,0.37374178854689155,0.37355224595968617,0.37335430855701496,0.37343043658769476,0.3734256566535104,0.37362619731056185,0.3735938062356127,0.373457460059903,0.3734071906548965,0.3734690352027971,0.3734518822283339,0.3734802114169082,0.3735692089835764
23,0.0,0.8984660384809902,0.6492642025200951,0.5582940711854525,0.5528676649641825,0.5564143332799326,0.5425062197433361,0.3269557251869406,0.32161167238223626,0.3205651755781915,0.3200044134698901,0.32008126867150155,0.319746974499098,0.31877532510855067,0.3187151921627967,0.31594335320671724,0.31537075992133207,0.31478165429443905,0.3143977848726012,0.3136573169612075,0.3125314369664718,0.31271761549531707,0.30985128028425124,0.3086008459938202,0.30036885613226544,0.3007129756556115,0.29996152948070864,0.2995868306023274,0.2689538357497421,0.26810571137398415,0.26730859363053755,0.26665787083993414,0.2664023998659953,0.26611744139348065,0.26609501131764174,0.26618345523581066,0.26610762943244126,0.26566421873457435,0.26542091643948623,0.2653444718866674,0.2649994553276026,0.2648011514148909,0.2643198266291503,0.26594579229463033,0.2664595362445573,0.26586209426077967,0.26522494530659724,0.2653032261253754,0.26537831886115837,0.26538179014968993,0.2653171889129249,0.26519865971974427,0.2646659921926793,0.26476126293911506,0.264579931995011,0.26452818316981247,0.26464912776002,0.26448022719801406,0.2645240911855613,0.26447559787424063,0.2644837435718024,0.2644028007691309,0.2644104589251704
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.5955842560298964,0.5816305863419595,0.694251662682019,0.8610548265326062,0.8374530749112689,0.9999999893181045,0.8157305884733658,0.6323813552722226,0.6415266141872173,0.6511656096554063,0.6668188709051338,0.6738603970794066,0.6698214535783643,0.6678029216164069,0.6668807420753637,0.6639639334864685,0.6359161511269115,0.6659349621905672,0.6668861168143729,0.6710110655093339,0.6738768381955309,0.6710066139950455,0.4768793387871017,0.4630053979854086,0.4629108600626953,0.4629653250836699,0.4622249688013405,0.46134121386651805,0.4611244390598614,0.48993842549443384,0.48974035428023416,0.48926855540636266,0.48926932672343854,0.4882267510245056,0.4885000570432907,0.4887588304263009,0.4898169548836579,0.48915036523420774,0.4892183379371302,0.48895855410833783,0.48907702211331555,0.4889314799511277,0.48881750037585486,0.4886515948337782,0.48835335805305774,0.4882652086492724,0.48807374480793014,0.48826660336088706,0.4882892888715162,0.488219763643628,0.48813421294469134,0.4878005101716914,0.48765226409376267,0.487825027408798,0.48787982029013216,0.48790930292465506,0.48794081485201235,0.488340205434694,0.4882710031864071,0.4881100029175047,0.48807429669064833,0.48798437774844117,0.48799764410597773
28,0.0,0.8630637080033295,0.4851288427384862,0.6473504843722345,0.6430398774998616,0.6605897301396974,0.6979724979904536,0.705743488462976,0.708609956771431,0.7069895072472206,0.7057183674577241,0.7045338044209172,0.7033741647025769,0.7023114900919002,0.7017949366676578,0.692679561157687,0.6910543759319537,0.6883899903223085,0.6880948137160203,0.6870282932101703,0.6825067258684852,0.6831347236899594,0.7248112929861393,0.6740940932077277,0.6757551245055247,0.6765532682737164,0.6759769564747508,0.6751976775543639,0.6741921440133442,0.6718576773390936,0.6707785462245617,0.6698003536731237,0.669714785739121,0.6687076383524445,0.6690135395277867,0.6696861933919609,0.6710050732221132,0.6699216930414681,0.6693465134600155,0.6685902033425288,0.6685341018387524,0.6682734733324113,0.6692255497010935,0.6690032985171722,0.668846002635493,0.668573837137881,0.6683806571740006,0.6688404014194428,0.6689563901417018,0.6688912692818387,0.6689653120814982,0.6684124042922931,0.667625960670505,0.66786661219524,0.6674527002614489,0.6674796205990612,0.6675151882706009,0.6680634595062306,0.667975713088534,0.6677426856832162,0.6676433165521186,0.667500319907987,0.667540141515098
29,0.3240969103378533,0.5874688798746005,0.651018100618131,0.6588060828483779,0.5329537272930455,0.6617347196266696,0.7338994193718866,0.7335707535557624,0.734386193832014,0.7374935739596983,0.7358693739148316,0.7377558051623656,0.7370042429335751,0.7374010561266178,0.7364843763457138,0.7351930055034348,0.7370867288768016,0.738958278579301,0.7368967831827782,0.738346613907725,0.7390447725009458,0.7376929426308863,0.7322368264697252,0.7271265616153044,0.725323034962184,0.7244244126642759,0.7222755430681902,0.7216562188641386,0.7222327907770272,0.7113996532168864,0.7067830136166644,0.7125855954169124,0.7103401411689085,0.7078190572792411,0.7074340145778674,0.7069714908261577,0.7055598348914409,0.7048887452202633,0.705013309173962,0.6936696386392418,0.6909548221241989,0.687068413466152,0.6856645517981447,0.6845122753141853,0.6819375963590449,0.6823394406580366,0.6794196784928688,0.6791067298915798,0.6789003515519278,0.6774290190611624,0.6770967433351348,0.6765395355224328,0.6763384399226127,0.6751799319738857,0.6764797093264113,0.6760193677167958,0.6755807001862998,0.6753709011075449,0.6752641624526183,0.675286316608089,0.6752988321603736,0.6747395377281246,0.6748815906300571
31,0.03187301595148412,0.02721155596676865,0.0787894273712273,0.1805274130706086,0.16872653718506914,0.24999999405857526,0.24999999977813048,0.24999999999229228,0.24999999999798633,0.24999999999913025,0.2499999999995659,0.2499999999995583,0.2499999999995388,0.24999999999607836,0.24999999999603145,0.2499999999961764,0.24999999999598693,0.24999999999818084,0.24999999999611439,0.2499999999953772,0.2499999999962375,0.24999999999616446,0.24999999999788863,0.24999999999946698,0.24999999999887623,0.24999999999884193,0.24999999999882572,0.24999999999880432,0.24999999999936467,0.24999999999887101,0.2499999999987998,0.24999999999868272,0.24999999999858724,0.24999999999854816,0.24999999999859598,0.2499999999993079,0.2499999999987901,0.24999999999876288,0.24999999999876632,0.2499999999987635,0.24999999999875688,0.2499999999987612,0.24999999999938588,0.24999999999938294,0.24999999999937722,0.24999999999937128,0.2499999999993643,0.24999999999936656,0.24999999999937017,0.24999999999937084,0.24999999999936995,0.24999999999936806,0.24999999999936395,0.2499999999993619,0.24999999999936212,0.2499999999993595,0.2499999999993591,0.24999999999935613,0.24999999999935568,0.24999999999935585,0.24999999999935546,0.24999999999935274,0.24999999999935302
32,0.8427246936799199,0.8509328703003839,0.9094493280053454,0.9922499946762855,0.9950888465999235,0.9876422046595793,0.9884066776589525,0.999999999791349,0.999999999992229,0.9999999999880698,0.9999999999983008,0.9999999999985764,0.9999999999985083,0.9999999999893258,0.9999999999889903,0.9999999999891342,0.9999999999917248,0.9999999999959979,0.9999999999918723,0.9999999999918643,0.9999999999917671,0.9999999999916835,0.9999999999955329,0.9999999999987671,0.9999999999979858,0.9999999999978231,0.9999999999976128,0.9999999999975098,0.9999999999985971,0.9999999999970144,0.9999999999693788,0.9999999999136411,0.9993926985705872,0.9982058139174906,0.9980415174850863,0.9979498986462422,0.9973738125716415,0.9967903607506798,0.9965459824493249,0.9946973505651147,0.9833389493971878,0.9764606309195489,0.9767059895251113,0.9759891147275501,0.9737247930677738,0.9710964582660782,0.9710761735891195,0.9727517983152096,0.9641362171515512,0.9636312135236356,0.9632740070112721,0.9633343108516602,0.9628780644334554,0.9626925076757602,0.9627495202167166,0.9626578534776898,0.9627317797827107,0.9531782080446264,0.9531453357350447,0.953132582424522,0.9531035294882408,0.9537245317739359,0.9537551307421753
34,0.7608540670076426,0.8802883627726313,0.9722071811928265,0.9921487748142361,0.9834600973813084,0.9960165573803773,0.9868282835205225,0.970236734490148,0.9695330026824244,0.9646939351275096,0.9648929215551069,0.965563900742273,0.9653825281628606,0.9664715896197306,0.9662978138818931,0.9635022254602563,0.9691977811908908,0.9784471560627317,0.9852897466225358,0.9921623913735343,0.9988227803543879,0.9999999999074302,0.9999999997513559,0.9982189427918352,0.9979489306289336,0.9974908747154151,0.995429626008575,0.9907483347154127,0.9924304566856801,0.9912663438736583,0.9896712067047062,0.9899167442677964,0.9898300537243124,0.9863792473818461,0.9855757804459985,0.9857810189730035,0.9851978070515197,0.9842362960131709,0.9841399097020697,0.9835525189399167,0.9832530026841234,0.9827117379928635,0.9826968905616584,0.9820442437095697,0.9823293656306245,0.9819156415066379,0.981258527811829,0.980939775069702,0.9813569556196057,0.9805389945233148,0.9803321815638718,0.9788421235881358,0.9786489912845364,0.978767541509951,0.9787555446735593,0.9809202345911343,0.9806562258002848,0.9805394997577043,0.9804923292265602,0.9805329587486319,0.9804988143919927,0.9808856423698229,0.9816424002366908
35,0.5927251705170781,0.7965971540101767,0.8605401786668213,0.851628103717076,0.7438892348253432,0.758137102807726,0.7450495818581317,0.7972464528616028,0.8339006271238898,0.8450025960084931,0.8108672720744532,0.8195509312385432,0.8330137458310908,0.8337837106563358,0.8359573555207512,0.8338744232580898,0.8297034378606858,0.8269830619634743,0.8266705492300211,0.8337610459475983,0.8273606785417696,0.8299049074067057,0.8150946625573587,0.8167026529610282,0.810499533785924,0.8170720974192249,0.8132239263457728,0.80717723473002,0.803839901485716,0.8009499962050974,0.7995509084188754,0.789582065787915,0.7889034923905551,0.7840923178830665,0.7789153441812555,0.774169288381103,0.7747729304744722,0.7737451665640589,0.7733704306185004,0.7685506259198596,0.7688129067345751,0.7693222290218719,0.7699078491559259,0.7669450607384092,0.7664565768970792,0.7642585750995592,0.7592263161156837,0.7572250679831111,0.7537851126607114,0.7502450231357025,0.7464449945461074,0.7456065729864744,0.746477890352269,0.7424401584031597,0.7427011828060914,0.7431122888922178,0.7430585068483668,0.7424474622911431,0.7423293829497084,0.7431938067308391,0.7405970748971891,0.7404978132529465,0.7407130247923656
36,0.9957717174147547,0.3451891983159571,0.345408677689872,0.41230585018066607,0.4039712945201058,0.42817120262091146,0.39580913155475217,0.5005137881329129,0.48544912194815953,0.5254189742131167,0.5269865301606254,0.5274162199671765,0.561665225265936,0.561455588886006,0.5066649747087717,0.5322776634090828,0.5538013205688855,0.5333274295607915,0.5354829544497491,0.5373026487696735,0.5538061059234312,0.5490310601843621,0.5490075187785283,0.5471578736147688,0.5444002068276386,0.5446657291770418,0.5425392995963132,0.5062727036024791,0.5145758859371878,0.5157628716626703,0.5089948374535835,0.5067312489303841,0.5065889790253824,0.5053429236935242,0.5052458680004075,0.5055504627646308,0.5053014225177256,0.5047033452246065,0.5046919186372639,0.5045770888571689,0.5045808368044187,0.503377909161605,0.5031553976978569,0.5021817292634235,0.5020792989095028,0.5016146698428532,0.501532427545624,0.5016355324499006,0.5018501667578361,0.5017601025438131,0.5016057737754029,0.5008136116382884,0.500614776023643,0.5007754228855593,0.5007591076793547,0.5006195133010711,0.4996809596757882,0.4997634941402295,0.49974596522612114,0.49971620923693916,0.4996776765195184,0.4996068112802934,0.4997170536024633
37,0.9957717174147547,0.859428355666932,0.9076719784129517,0.9369322115792083,0.9123137074996948,0.7099664144347477,0.7055812842020954,0.7047520899632278,0.7146910755267448,0.71552138024363,0.7161171577859331,0.637376304396285,0.6823160087125749,0.6808910272745176,0.6819236878079836,0.6789565139731453,0.6848742840138596,0.6965816611479937,0.6972720977285194,0.7013793145885643,0.7034174119103063,0.6869985365717929,0.6348470853736956,0.6221129015205303,0.6180793427418084,0.6189602480962034,0.6174587570631132,0.6175538330151665,0.618029543618135,0.615238339468977,0.6394850650814532,0.6386483415713362,0.6408395167066602,0.6402654545418968,0.6401004112640829,0.6357783185695545,0.6355754284410479,0.6332441298226239,0.6330468210251764,0.6333574152057769,0.6336770304773833,0.6352060629035537,0.6359497902857592,0.6349504288930065,0.6333493770163211,0.6328835250815861,0.631107443121471,0.6310229278715522,0.6311500489162422,0.6306508994554159,0.6297614261449417,0.6298498482452192,0.6294333639755905,0.6294289178856793,0.6291296867798167,0.6290654087947654,0.6292119841501068,0.6291788235226962,0.6290907272208843,0.629064643262073,0.6290829549871605,0.6290482766908122,0.6291116300464779
